date,ltp,ltq,bid,ask
2022-08-15 11:46:01,1.019325,7,1.01925,1.0194
2022-08-15 11:46:02,1.019325,0,1.01925,1.0194
2022-08-15 11:46:03,1.019385,0,1.01931,1.01946
2022-08-15 11:46:04,1.019375,4,1.0193,1.01945
2022-08-15 11:46:05,1.019375,0,1.0193,1.01945
2022-08-15 11:46:06,1.019365,1,1.01929,1.01944
2022-08-15 11:46:07,1.019345,0,1.01927,1.01942
2022-08-15 11:46:08,1.019335,2,1.01926,1.01941
2022-08-15 11:46:09,1.019305,2,1.01923,1.01938
2022-08-15 11:46:10,1.019355,4,1.01928,1.01943
2022-08-15 11:46:11,1.019335,3,1.01926,1.01941
2022-08-15 11:46:12,1.019325,0,1.01925,1.0194
2022-08-15 11:46:13,1.019325,2,1.01925,1.0194
2022-08-15 11:46:14,1.019315,1,1.01924,1.01939
2022-08-15 11:46:15,1.019265,8,1.01919,1.01934
2022-08-15 11:46:16,1.019275,1,1.0192,1.01935
2022-08-15 11:46:17,1.019285,0,1.01921,1.01936
2022-08-15 11:46:18,1.019295,2,1.01922,1.01937
2022-08-15 11:46:19,1.019295,0,1.01922,1.01937
2022-08-15 11:46:20,1.019285,5,1.01921,1.01936
2022-08-15 11:46:21,1.019285,2,1.01921,1.01936
2022-08-15 11:46:22,1.019305,0,1.01923,1.01938
2022-08-15 11:46:23,1.019275,3,1.0192,1.01935
2022-08-15 11:46:24,1.019295,0,1.01922,1.01937
2022-08-15 11:46:25,1.019355,10,1.01928,1.01943
2022-08-15 11:46:26,1.019375,2,1.0193,1.01945
2022-08-15 11:46:27,1.019355,0,1.01928,1.01943
2022-08-15 11:46:28,1.019355,1,1.01928,1.01943
2022-08-15 11:46:29,1.019335,0,1.01926,1.01941
2022-08-15 11:46:30,1.019325,1,1.01925,1.0194
2022-08-15 11:46:31,1.019335,3,1.01926,1.01941
2022-08-15 11:46:32,1.019335,0,1.01926,1.01941
2022-08-15 11:46:33,1.019335,2,1.01926,1.01941
2022-08-15 11:46:34,1.019355,0,1.01928,1.01943
2022-08-15 11:46:35,1.019355,3,1.01928,1.01943
2022-08-15 11:46:36,1.019355,0,1.01928,1.01943
2022-08-15 11:46:37,1.019335,0,1.01926,1.01941
2022-08-15 11:46:38,1.019365,5,1.01929,1.01944
2022-08-15 11:46:39,1.019355,0,1.01928,1.01943
2022-08-15 11:46:40,1.019355,2,1.01928,1.01943
2022-08-15 11:46:41,1.019375,0,1.0193,1.01945
2022-08-15 11:46:42,1.019365,1,1.01929,1.01944
2022-08-15 11:46:43,1.019385,0,1.01931,1.01946
2022-08-15 11:46:44,1.019385,4,1.01931,1.01946
2022-08-15 11:46:45,1.019385,4,1.01931,1.01946
2022-08-15 11:46:46,1.019375,0,1.0193,1.01945
2022-08-15 11:46:47,1.019365,0,1.01929,1.01944
2022-08-15 11:46:48,1.019345,4,1.01927,1.01942
2022-08-15 11:46:49,1.019355,0,1.01928,1.01943
2022-08-15 11:46:50,1.019375,2,1.0193,1.01945
2022-08-15 11:46:51,1.019375,0,1.0193,1.01945
2022-08-15 11:46:52,1.019385,1,1.01931,1.01946
2022-08-15 11:46:53,1.019405,5,1.01933,1.01948
2022-08-15 11:46:54,1.019405,0,1.01933,1.01948
2022-08-15 11:46:55,1.019405,1,1.01933,1.01948
2022-08-15 11:46:56,1.019385,0,1.01931,1.01946
2022-08-15 11:46:57,1.019355,5,1.01928,1.01943
2022-08-15 11:46:58,1.019355,2,1.01928,1.01943
2022-08-15 11:46:59,1.019335,0,1.01926,1.01941
2022-08-15 11:47:00,1.019365,7,1.01929,1.01944
2022-08-15 11:47:01,1.019375,1,1.0193,1.01945
2022-08-15 11:47:02,1.019355,4,1.01928,1.01943
2022-08-15 11:47:03,1.019355,2,1.01928,1.01943
2022-08-15 11:47:04,1.019365,0,1.01929,1.01944
2022-08-15 11:47:05,1.019365,2,1.01929,1.01944
2022-08-15 11:47:06,1.019365,4,1.01929,1.01944
2022-08-15 11:47:07,1.01928,0,1.01921,1.01935
2022-08-15 11:47:08,1.01923,3,1.01916,1.0193
2022-08-15 11:47:09,1.01924,0,1.01917,1.01931
2022-08-15 11:47:10,1.019235,0,1.01916,1.01931
2022-08-15 11:47:11,1.019235,0,1.01916,1.01931
2022-08-15 11:47:12,1.019255,1,1.01918,1.01933
2022-08-15 11:47:13,1.019255,0,1.01918,1.01933
2022-08-15 11:47:14,1.019225,4,1.01915,1.0193
2022-08-15 11:47:15,1.019215,0,1.01914,1.01929
2022-08-15 11:47:16,1.019275,0,1.0192,1.01935
2022-08-15 11:47:17,1.019245,3,1.01917,1.01932
2022-08-15 11:47:18,1.019255,0,1.01918,1.01933
2022-08-15 11:47:19,1.019275,2,1.0192,1.01935
2022-08-15 11:47:20,1.019275,1,1.0192,1.01935
2022-08-15 11:47:21,1.019265,1,1.01919,1.01934
2022-08-15 11:47:22,1.019275,1,1.0192,1.01935
2022-08-15 11:47:23,1.019355,6,1.01928,1.01943
2022-08-15 11:47:24,1.019335,0,1.01926,1.01941
2022-08-15 11:47:25,1.019355,3,1.01928,1.01943
2022-08-15 11:47:26,1.019365,0,1.01929,1.01944
2022-08-15 11:47:27,1.019395,2,1.01932,1.01947
2022-08-15 11:47:28,1.019395,0,1.01932,1.01947
2022-08-15 11:47:29,1.019435,2,1.01936,1.01951
2022-08-15 11:47:30,1.01941,0,1.01934,1.01948
2022-08-15 11:47:31,1.019425,4,1.01935,1.0195
2022-08-15 11:47:32,1.019425,0,1.01935,1.0195
2022-08-15 11:47:33,1.019435,2,1.01936,1.01951
2022-08-15 11:47:34,1.019435,0,1.01936,1.01951
2022-08-15 11:47:35,1.01944,3,1.01937,1.01951
2022-08-15 11:47:36,1.019455,2,1.01938,1.01953
2022-08-15 11:47:37,1.019455,0,1.01938,1.01953
2022-08-15 11:47:38,1.019435,2,1.01936,1.01951
2022-08-15 11:47:39,1.019435,1,1.01936,1.01951
2022-08-15 11:47:40,1.019455,0,1.01938,1.01953
2022-08-15 11:47:41,1.019465,6,1.01939,1.01954
2022-08-15 11:47:42,1.019455,0,1.01938,1.01953
2022-08-15 11:47:43,1.019605,11,1.01953,1.01968
2022-08-15 11:47:44,1.019645,7,1.01957,1.01972
2022-08-15 11:47:45,1.019695,0,1.01962,1.01977
2022-08-15 11:47:46,1.01967,3,1.0196,1.01974
2022-08-15 11:47:47,1.01966,0,1.01959,1.01973
2022-08-15 11:47:48,1.019705,10,1.01963,1.01978
2022-08-15 11:47:49,1.019725,0,1.01965,1.0198
2022-08-15 11:47:50,1.019765,0,1.01969,1.01984
2022-08-15 11:47:51,1.019775,4,1.0197,1.01985
2022-08-15 11:47:52,1.019775,0,1.0197,1.01985
2022-08-15 11:47:53,1.019845,7,1.01977,1.01992
2022-08-15 11:47:54,1.019835,0,1.01976,1.01991
2022-08-15 11:47:55,1.019995,0,1.01992,1.02007
2022-08-15 11:47:56,1.020035,11,1.01996,1.02011
2022-08-15 11:47:57,1.019975,0,1.0199,1.02005
2022-08-15 11:47:58,1.019955,0,1.01988,1.02003
2022-08-15 11:47:59,1.01996,3,1.01989,1.02003
2022-08-15 11:48:00,1.01997,0,1.0199,1.02004
2022-08-15 11:48:01,1.019955,10,1.01988,1.02003
2022-08-15 11:48:02,1.019915,0,1.01984,1.01999
2022-08-15 11:48:03,1.019915,0,1.01984,1.01999
2022-08-15 11:48:04,1.01986,7,1.01979,1.01993
2022-08-15 11:48:05,1.019845,0,1.01977,1.01992
2022-08-15 11:48:06,1.019875,0,1.0198,1.01995
2022-08-15 11:48:07,1.019865,4,1.01979,1.01994
2022-08-15 11:48:08,1.019885,0,1.01981,1.01996
2022-08-15 11:48:09,1.019825,6,1.01975,1.0199
2022-08-15 11:48:10,1.019835,0,1.01976,1.01991
2022-08-15 11:48:11,1.01982,0,1.01975,1.01989
2022-08-15 11:48:12,1.01982,10,1.01975,1.01989
2022-08-15 11:48:13,1.01976,0,1.01969,1.01983
2022-08-15 11:48:14,1.019755,0,1.01968,1.01983
2022-08-15 11:48:15,1.019785,1,1.01971,1.01986
2022-08-15 11:48:16,1.019785,0,1.01971,1.01986
2022-08-15 11:48:17,1.019785,4,1.01971,1.01986
2022-08-15 11:48:18,1.019725,3,1.01965,1.0198
2022-08-15 11:48:19,1.019725,3,1.01964,1.01981
2022-08-15 11:48:20,1.019785,5,1.0197,1.01987
2022-08-15 11:48:21,1.019785,0,1.0197,1.01987
2022-08-15 11:48:22,1.019755,1,1.01967,1.01984
2022-08-15 11:48:23,1.019785,2,1.0197,1.01987
2022-08-15 11:48:24,1.019805,0,1.01972,1.01989
2022-08-15 11:48:25,1.019775,12,1.01969,1.01986
2022-08-15 11:48:26,1.019795,4,1.01971,1.01988
2022-08-15 11:48:27,1.019785,0,1.0197,1.01987
2022-08-15 11:48:28,1.019775,4,1.01969,1.01986
2022-08-15 11:48:29,1.019795,3,1.01971,1.01988
2022-08-15 11:48:30,1.019785,1,1.0197,1.01987
2022-08-15 11:48:31,1.01975,2,1.01967,1.01983
2022-08-15 11:48:32,1.019775,0,1.01969,1.01986
2022-08-15 11:48:33,1.019875,0,1.01979,1.01996
2022-08-15 11:48:34,1.019845,1,1.01976,1.01993
2022-08-15 11:48:35,1.019845,1,1.01976,1.01993
2022-08-15 11:48:36,1.019815,7,1.01973,1.0199
2022-08-15 11:48:37,1.019855,0,1.01977,1.01994
2022-08-15 11:48:38,1.019855,1,1.01977,1.01994
2022-08-15 11:48:39,1.019875,5,1.01979,1.01996
2022-08-15 11:48:40,1.01988,6,1.0198,1.01996
2022-08-15 11:48:41,1.01984,7,1.01976,1.01992
2022-08-15 11:48:42,1.01984,0,1.01976,1.01992
2022-08-15 11:48:43,1.019835,11,1.01975,1.01992
2022-08-15 11:48:44,1.019845,0,1.01976,1.01993
2022-08-15 11:48:45,1.019795,3,1.01971,1.01988
2022-08-15 11:48:46,1.019795,0,1.01971,1.01988
2022-08-15 11:48:47,1.019795,0,1.01971,1.01988
2022-08-15 11:48:48,1.019785,6,1.0197,1.01987
2022-08-15 11:48:49,1.019815,5,1.01973,1.0199
2022-08-15 11:48:50,1.019805,0,1.01972,1.01989
2022-08-15 11:48:51,1.019785,1,1.0197,1.01987
2022-08-15 11:48:52,1.019765,0,1.01968,1.01985
2022-08-15 11:48:53,1.019775,0,1.01969,1.01986
2022-08-15 11:48:54,1.019775,0,1.01969,1.01986
2022-08-15 11:48:55,1.019785,0,1.0197,1.01987
2022-08-15 11:48:56,1.019775,2,1.01969,1.01986
2022-08-15 11:48:57,1.019775,2,1.01969,1.01986
2022-08-15 11:48:58,1.019715,3,1.01963,1.0198
2022-08-15 11:48:59,1.019735,0,1.01965,1.01982
2022-08-15 11:49:00,1.019725,0,1.01964,1.01981
2022-08-15 11:49:01,1.019735,2,1.01965,1.01982
2022-08-15 11:49:02,1.019715,3,1.01963,1.0198
2022-08-15 11:49:03,1.019745,0,1.01966,1.01983
2022-08-15 11:49:04,1.019745,0,1.01966,1.01983
2022-08-15 11:49:05,1.019755,0,1.01967,1.01984
2022-08-15 11:49:06,1.019795,9,1.01971,1.01988
2022-08-15 11:49:07,1.019875,6,1.01979,1.01996
2022-08-15 11:49:08,1.019875,0,1.01979,1.01996
2022-08-15 11:49:09,1.019875,4,1.01979,1.01996
2022-08-15 11:49:10,1.019905,0,1.01982,1.01999
2022-08-15 11:49:11,1.019935,0,1.01985,1.02002
2022-08-15 11:49:12,1.019905,1,1.01982,1.01999
2022-08-15 11:49:13,1.019885,0,1.0198,1.01997
2022-08-15 11:49:14,1.019895,0,1.01981,1.01998
2022-08-15 11:49:15,1.019895,4,1.01981,1.01998
2022-08-15 11:49:16,1.019895,0,1.01981,1.01998
2022-08-15 11:49:17,1.019905,3,1.01982,1.01999
2022-08-15 11:49:18,1.019925,0,1.01984,1.02001
2022-08-15 11:49:19,1.019865,3,1.01978,1.01995
2022-08-15 11:49:20,1.019865,0,1.01978,1.01995
2022-08-15 11:49:21,1.019865,0,1.01978,1.01995
2022-08-15 11:49:22,1.019895,0,1.01981,1.01998
2022-08-15 11:49:23,1.019855,3,1.01977,1.01994
2022-08-15 11:49:24,1.019815,0,1.01973,1.0199
2022-08-15 11:49:25,1.019785,5,1.0197,1.01987
2022-08-15 11:49:26,1.019795,0,1.01971,1.01988
2022-08-15 11:49:27,1.019815,0,1.01973,1.0199
2022-08-15 11:49:28,1.019815,1,1.01973,1.0199
2022-08-15 11:49:29,1.019795,1,1.01971,1.01988
2022-08-15 11:49:30,1.019775,0,1.01969,1.01986
2022-08-15 11:49:31,1.019765,2,1.01968,1.01985
2022-08-15 11:49:32,1.019785,3,1.0197,1.01987
2022-08-15 11:49:33,1.019785,0,1.0197,1.01987
2022-08-15 11:49:34,1.019785,0,1.0197,1.01987
2022-08-15 11:49:35,1.019855,0,1.01977,1.01994
2022-08-15 11:49:36,1.019815,14,1.01973,1.0199
2022-08-15 11:49:37,1.019775,0,1.01969,1.01986
2022-08-15 11:49:38,1.019675,0,1.01959,1.01976
2022-08-15 11:49:39,1.019675,1,1.01959,1.01976
2022-08-15 11:49:40,1.019705,0,1.01962,1.01979
2022-08-15 11:49:41,1.019705,9,1.01962,1.01979
2022-08-15 11:49:42,1.019705,0,1.01962,1.01979
2022-08-15 11:49:43,1.019695,0,1.01961,1.01978
2022-08-15 11:49:44,1.019685,4,1.0196,1.01977
2022-08-15 11:49:45,1.019695,3,1.01961,1.01978
2022-08-15 11:49:46,1.019695,0,1.01961,1.01978
2022-08-15 11:49:47,1.019685,5,1.0196,1.01977
2022-08-15 11:49:48,1.019665,0,1.01958,1.01975
2022-08-15 11:49:49,1.019615,0,1.01953,1.0197
2022-08-15 11:49:50,1.019605,1,1.01952,1.01969
2022-08-15 11:49:51,1.019605,0,1.01952,1.01969
2022-08-15 11:49:52,1.01962,1,1.01954,1.0197
2022-08-15 11:49:53,1.019605,1,1.01952,1.01969
2022-08-15 11:49:54,1.01961,1,1.01953,1.01969
2022-08-15 11:49:55,1.019605,2,1.01952,1.01969
2022-08-15 11:49:56,1.019605,1,1.01952,1.01969
2022-08-15 11:49:57,1.019605,0,1.01952,1.01969
2022-08-15 11:49:58,1.019565,0,1.01948,1.01965
2022-08-15 11:49:59,1.019565,0,1.01948,1.01965
2022-08-15 11:50:00,1.019605,0,1.01952,1.01969
2022-08-15 11:50:01,1.019655,6,1.01957,1.01974
2022-08-15 11:50:03,1.019655,2,1.01957,1.01974
2022-08-15 11:50:04,1.019655,1,1.01957,1.01974
2022-08-15 11:50:05,1.019655,0,1.01957,1.01974
2022-08-15 11:50:06,1.019735,0,1.01965,1.01982
2022-08-15 11:50:07,1.019725,5,1.01964,1.01981
2022-08-15 11:50:08,1.019745,0,1.01966,1.01983
2022-08-15 11:50:09,1.019775,5,1.01969,1.01986
2022-08-15 11:50:10,1.019745,0,1.01966,1.01983
2022-08-15 11:50:11,1.01974,0,1.01966,1.01982
2022-08-15 11:50:12,1.019795,7,1.01971,1.01988
2022-08-15 11:50:13,1.019835,0,1.01975,1.01992
2022-08-15 11:50:14,1.019845,12,1.01976,1.01993
2022-08-15 11:50:15,1.01985,2,1.01977,1.01993
2022-08-15 11:50:16,1.019865,0,1.01978,1.01995
2022-08-15 11:50:17,1.019925,13,1.01984,1.02001
2022-08-15 11:50:18,1.01992,0,1.01984,1.02
2022-08-15 11:50:19,1.019925,0,1.01984,1.02001
2022-08-15 11:50:20,1.019895,1,1.01981,1.01998
2022-08-15 11:50:21,1.019885,4,1.0198,1.01997
2022-08-15 11:50:22,1.019855,4,1.01977,1.01994
2022-08-15 11:50:23,1.019865,3,1.01978,1.01995
2022-08-15 11:50:24,1.019855,0,1.01977,1.01994
2022-08-15 11:50:25,1.019855,5,1.01977,1.01994
2022-08-15 11:50:26,1.019875,0,1.01979,1.01996
2022-08-15 11:50:27,1.019885,2,1.0198,1.01997
2022-08-15 11:50:28,1.019855,4,1.01977,1.01994
2022-08-15 11:50:29,1.019885,0,1.0198,1.01997
2022-08-15 11:50:30,1.019915,7,1.01983,1.02
2022-08-15 11:50:31,1.019915,4,1.01983,1.02
2022-08-15 11:50:32,1.019885,0,1.0198,1.01997
2022-08-15 11:50:33,1.019855,6,1.01977,1.01994
2022-08-15 11:50:34,1.019855,0,1.01977,1.01994
2022-08-15 11:50:35,1.019915,0,1.01983,1.02
2022-08-15 11:50:36,1.019905,6,1.01982,1.01999
2022-08-15 11:50:37,1.019955,7,1.01987,1.02004
2022-08-15 11:50:38,1.019945,5,1.01986,1.02003
2022-08-15 11:50:39,1.019915,1,1.01983,1.02
2022-08-15 11:50:40,1.019895,0,1.01981,1.01998
2022-08-15 11:50:41,1.019915,0,1.01983,1.02
2022-08-15 11:50:42,1.019915,0,1.01983,1.02
2022-08-15 11:50:43,1.019845,6,1.01976,1.01993
2022-08-15 11:50:44,1.019815,0,1.01973,1.0199
2022-08-15 11:50:45,1.019795,0,1.01971,1.01988
2022-08-15 11:50:46,1.019805,7,1.01972,1.01989
2022-08-15 11:50:47,1.019805,0,1.01972,1.01989
2022-08-15 11:50:48,1.019795,0,1.01971,1.01988
2022-08-15 11:50:49,1.019785,11,1.0197,1.01987
2022-08-15 11:50:50,1.019775,0,1.01969,1.01986
2022-08-15 11:50:51,1.019775,3,1.01969,1.01986
2022-08-15 11:50:52,1.019755,0,1.01967,1.01984
2022-08-15 11:50:53,1.019775,6,1.01969,1.01986
2022-08-15 11:50:54,1.01982,8,1.01974,1.0199
2022-08-15 11:50:55,1.01982,0,1.01974,1.0199
2022-08-15 11:50:56,1.019875,4,1.01979,1.01996
2022-08-15 11:50:57,1.019865,6,1.01978,1.01995
2022-08-15 11:50:58,1.019855,6,1.01977,1.01994
2022-08-15 11:50:59,1.019835,4,1.01975,1.01992
2022-08-15 11:51:00,1.01983,2,1.01975,1.01991
2022-08-15 11:51:01,1.01984,0,1.01976,1.01992
2022-08-15 11:51:02,1.019865,0,1.01978,1.01995
2022-08-15 11:51:03,1.019845,1,1.01976,1.01993
2022-08-15 11:51:04,1.019825,1,1.01974,1.01991
2022-08-15 11:51:05,1.019875,0,1.01979,1.01996
2022-08-15 11:51:06,1.019885,1,1.0198,1.01997
2022-08-15 11:51:07,1.019885,0,1.0198,1.01997
2022-08-15 11:51:08,1.019885,0,1.0198,1.01997
2022-08-15 11:51:09,1.019875,0,1.01979,1.01996
2022-08-15 11:51:10,1.019875,0,1.01979,1.01996
2022-08-15 11:51:11,1.019845,2,1.01976,1.01993
2022-08-15 11:51:12,1.019835,5,1.01975,1.01992
2022-08-15 11:51:13,1.019845,3,1.01976,1.01993
2022-08-15 11:51:14,1.019865,0,1.01978,1.01995
2022-08-15 11:51:15,1.01987,7,1.01979,1.01995
2022-08-15 11:51:16,1.019825,0,1.01974,1.01991
2022-08-15 11:51:17,1.019825,0,1.01974,1.01991
2022-08-15 11:51:18,1.019775,9,1.01969,1.01986
2022-08-15 11:51:19,1.019775,0,1.01969,1.01986
2022-08-15 11:51:20,1.019775,0,1.01969,1.01986
2022-08-15 11:51:21,1.019775,0,1.01969,1.01986
2022-08-15 11:51:22,1.019785,0,1.0197,1.01987
2022-08-15 11:51:23,1.019705,5,1.01962,1.01979
2022-08-15 11:51:24,1.019705,3,1.01962,1.01979
2022-08-15 11:51:25,1.019705,2,1.01962,1.01979
2022-08-15 11:51:26,1.019685,3,1.0196,1.01977
2022-08-15 11:51:27,1.019665,1,1.01958,1.01975
2022-08-15 11:51:28,1.019675,0,1.01959,1.01976
2022-08-15 11:51:29,1.019635,8,1.01955,1.01972
2022-08-15 11:51:30,1.019655,0,1.01957,1.01974
2022-08-15 11:51:31,1.019685,0,1.0196,1.01977
2022-08-15 11:51:32,1.019685,2,1.0196,1.01977
2022-08-15 11:51:33,1.019715,2,1.01963,1.0198
2022-08-15 11:51:34,1.019725,17,1.01964,1.01981
2022-08-15 11:51:35,1.019845,11,1.01976,1.01993
2022-08-15 11:51:36,1.019835,0,1.01975,1.01992
2022-08-15 11:51:37,1.019805,9,1.01972,1.01989
2022-08-15 11:51:38,1.019745,0,1.01966,1.01983
2022-08-15 11:51:39,1.019755,0,1.01967,1.01984
2022-08-15 11:51:40,1.019765,1,1.01968,1.01985
2022-08-15 11:51:41,1.019755,0,1.01967,1.01984
2022-08-15 11:51:42,1.019715,6,1.01963,1.0198
2022-08-15 11:51:43,1.019735,0,1.01965,1.01982
2022-08-15 11:51:44,1.019715,0,1.01963,1.0198
2022-08-15 11:51:45,1.019695,6,1.01961,1.01978
2022-08-15 11:51:46,1.019615,0,1.01953,1.0197
2022-08-15 11:51:47,1.019605,5,1.01952,1.01969
2022-08-15 11:51:48,1.019575,11,1.01949,1.01966
2022-08-15 11:51:49,1.019575,0,1.01949,1.01966
2022-08-15 11:51:50,1.019635,0,1.01955,1.01972
2022-08-15 11:51:51,1.019635,2,1.01955,1.01972
2022-08-15 11:51:52,1.019605,0,1.01952,1.01969
2022-08-15 11:51:53,1.019595,10,1.01951,1.01968
2022-08-15 11:51:54,1.019665,0,1.01958,1.01975
2022-08-15 11:51:55,1.019745,0,1.01966,1.01983
2022-08-15 11:51:56,1.019785,3,1.0197,1.01987
2022-08-15 11:51:57,1.019785,0,1.0197,1.01987
2022-08-15 11:51:58,1.01969,5,1.01961,1.01977
2022-08-15 11:51:59,1.01966,0,1.01958,1.01974
2022-08-15 11:52:00,1.019655,8,1.01957,1.01974
2022-08-15 11:52:01,1.019635,0,1.01955,1.01972
2022-08-15 11:52:02,1.019615,0,1.01953,1.0197
2022-08-15 11:52:03,1.019595,2,1.01951,1.01968
2022-08-15 11:52:04,1.019615,0,1.01953,1.0197
2022-08-15 11:52:05,1.019685,11,1.0196,1.01977
2022-08-15 11:52:06,1.019785,9,1.0197,1.01987
2022-08-15 11:52:07,1.019765,0,1.01968,1.01985
2022-08-15 11:52:08,1.019635,16,1.01955,1.01972
2022-08-15 11:52:09,1.019625,0,1.01954,1.01971
2022-08-15 11:52:10,1.019625,2,1.01954,1.01971
2022-08-15 11:52:11,1.019645,0,1.01956,1.01973
2022-08-15 11:52:12,1.019655,0,1.01957,1.01974
2022-08-15 11:52:13,1.019675,2,1.01959,1.01976
2022-08-15 11:52:14,1.019645,0,1.01956,1.01973
2022-08-15 11:52:15,1.019575,11,1.01949,1.01966
2022-08-15 11:52:16,1.019575,0,1.01949,1.01966
2022-08-15 11:52:17,1.019575,4,1.01949,1.01966
2022-08-15 11:52:18,1.019595,7,1.01951,1.01968
2022-08-15 11:52:19,1.019585,0,1.0195,1.01967
2022-08-15 11:52:20,1.019535,2,1.01945,1.01962
2022-08-15 11:52:21,1.019555,0,1.01947,1.01964
2022-08-15 11:52:22,1.019555,0,1.01947,1.01964
2022-08-15 11:52:23,1.019565,5,1.01948,1.01965
2022-08-15 11:52:24,1.019505,5,1.01942,1.01959
2022-08-15 11:52:25,1.019535,4,1.01945,1.01962
2022-08-15 11:52:26,1.019375,19,1.01929,1.01946
2022-08-15 11:52:27,1.019335,0,1.01925,1.01942
2022-08-15 11:52:28,1.019335,5,1.01925,1.01942
2022-08-15 11:52:29,1.019455,10,1.01937,1.01954
2022-08-15 11:52:30,1.019415,9,1.01933,1.0195
2022-08-15 11:52:31,1.019395,0,1.01931,1.01948
2022-08-15 11:52:32,1.019385,6,1.0193,1.01947
2022-08-15 11:52:33,1.019495,0,1.01941,1.01958
2022-08-15 11:52:34,1.019505,0,1.01942,1.01959
2022-08-15 11:52:35,1.019475,4,1.01939,1.01956
2022-08-15 11:52:36,1.019475,2,1.01939,1.01956
2022-08-15 11:52:37,1.019485,11,1.0194,1.01957
2022-08-15 11:52:38,1.019485,3,1.0194,1.01957
2022-08-15 11:52:39,1.019505,0,1.01942,1.01959
2022-08-15 11:52:40,1.019505,4,1.01942,1.01959
2022-08-15 11:52:41,1.019485,1,1.0194,1.01957
2022-08-15 11:52:42,1.019465,1,1.01938,1.01955
2022-08-15 11:52:43,1.019455,4,1.01937,1.01954
2022-08-15 11:52:44,1.019455,0,1.01937,1.01954
2022-08-15 11:52:45,1.019465,2,1.01938,1.01955
2022-08-15 11:52:46,1.019455,1,1.01937,1.01954
2022-08-15 11:52:47,1.019455,0,1.01937,1.01954
2022-08-15 11:52:48,1.019455,0,1.01937,1.01954
2022-08-15 11:52:49,1.019455,0,1.01937,1.01954
2022-08-15 11:52:50,1.019445,0,1.01936,1.01953
2022-08-15 11:52:51,1.019415,5,1.01933,1.0195
2022-08-15 11:52:52,1.019475,0,1.01939,1.01956
2022-08-15 11:52:53,1.019465,6,1.01938,1.01955
2022-08-15 11:52:54,1.019475,0,1.01939,1.01956
2022-08-15 11:52:55,1.019485,0,1.0194,1.01957
2022-08-15 11:52:56,1.019485,0,1.0194,1.01957
2022-08-15 11:52:57,1.01948,0,1.0194,1.01956
2022-08-15 11:52:58,1.019545,7,1.01946,1.01963
2022-08-15 11:52:59,1.019605,0,1.01952,1.01969
2022-08-15 11:53:00,1.019585,0,1.0195,1.01967
2022-08-15 11:53:01,1.019595,9,1.01951,1.01968
2022-08-15 11:53:02,1.019585,0,1.0195,1.01967
2022-08-15 11:53:03,1.019445,0,1.01936,1.01953
2022-08-15 11:53:04,1.019395,7,1.01931,1.01948
2022-08-15 11:53:05,1.019415,0,1.01933,1.0195
2022-08-15 11:53:06,1.019445,4,1.01936,1.01953
2022-08-15 11:53:07,1.019435,0,1.01935,1.01952
2022-08-15 11:53:08,1.019415,4,1.01933,1.0195
2022-08-15 11:53:09,1.019365,0,1.01928,1.01945
2022-08-15 11:53:10,1.019355,0,1.01927,1.01944
2022-08-15 11:53:11,1.019335,4,1.01925,1.01942
2022-08-15 11:53:12,1.019355,0,1.01927,1.01944
2022-08-15 11:53:13,1.019305,6,1.01922,1.01939
2022-08-15 11:53:14,1.019305,0,1.01922,1.01939
2022-08-15 11:53:15,1.019295,13,1.01921,1.01938
2022-08-15 11:53:16,1.019285,0,1.0192,1.01937
2022-08-15 11:53:17,1.019285,0,1.0192,1.01937
2022-08-15 11:53:18,1.019275,11,1.01919,1.01936
2022-08-15 11:53:19,1.019295,0,1.01921,1.01938
2022-08-15 11:53:20,1.019325,0,1.01924,1.01941
2022-08-15 11:53:21,1.019335,7,1.01925,1.01942
2022-08-15 11:53:22,1.019345,0,1.01926,1.01943
2022-08-15 11:53:23,1.019345,1,1.01926,1.01943
2022-08-15 11:53:24,1.019345,0,1.01926,1.01943
2022-08-15 11:53:25,1.019455,11,1.01937,1.01954
2022-08-15 11:53:26,1.019445,3,1.01936,1.01953
2022-08-15 11:53:27,1.019475,0,1.01939,1.01956
2022-08-15 11:53:28,1.019455,5,1.01937,1.01954
2022-08-15 11:53:29,1.019475,3,1.01939,1.01956
2022-08-15 11:53:30,1.019485,0,1.0194,1.01957
2022-08-15 11:53:31,1.019495,1,1.01941,1.01958
2022-08-15 11:53:32,1.019495,0,1.01941,1.01958
2022-08-15 11:53:33,1.019535,9,1.01945,1.01962
2022-08-15 11:53:34,1.019535,0,1.01945,1.01962
2022-08-15 11:53:35,1.019545,0,1.01946,1.01963
2022-08-15 11:53:36,1.019545,2,1.01946,1.01963
2022-08-15 11:53:37,1.019545,0,1.01946,1.01963
2022-08-15 11:53:38,1.019495,1,1.01941,1.01958
2022-08-15 11:53:39,1.019505,5,1.01942,1.01959
2022-08-15 11:53:40,1.019475,0,1.01939,1.01956
2022-08-15 11:53:41,1.019485,4,1.0194,1.01957
2022-08-15 11:53:42,1.01949,0,1.01941,1.01957
2022-08-15 11:53:43,1.019505,6,1.01942,1.01959
2022-08-15 11:53:44,1.019465,0,1.01938,1.01955
2022-08-15 11:53:45,1.019455,1,1.01937,1.01954
2022-08-15 11:53:46,1.019465,1,1.01938,1.01955
2022-08-15 11:53:47,1.019465,0,1.01938,1.01955
